Object Count,Block Material,X-Coordinate,Y-Coordinate,Z-Coordinate
14921,Stone,-113,132,75
14922,Stone,-113,133,75
14923,Stone,-113,134,75
14924,Stone,-113,135,75
14925,Stone,-113,136,75
14926,Stone,-113,137,75
14927,Stone,-113,138,75
14928,Stone,-113,134,76
14929,Stone,-113,135,76
14930,Stone,-113,136,76
14931,Stone,-113,137,76
14932,Stone,-113,138,76
14933,Stone,-113,23,32
14934,Stone,-113,23,33
14935,Stone,-113,24,34
14936,Stone,-113,25,35
14937,Stone,-113,26,36
14938,Stone,-113,27,37
14939,Stone,-113,39,47
14940,Stone,-113,40,47
14941,Stone,-113,40,48
14942,Stone,-113,41,48
14943,Stone,-113,41,49
14944,Stone,-113,42,49
14945,Stone,-113,60,59
14946,Stone,-113,61,59
14947,Stone,-113,61,60
14948,Stone,-113,62,60
14949,Stone,-113,63,60
14950,Stone,-113,64,60
14951,Stone,-113,64,61
14952,Stone,-112,278,3
14953,Stone,-112,278,4
14954,Stone,-112,277,8
14955,Stone,-112,277,9
14956,Stone,-112,276,12
14957,Stone,-112,275,14
14958,Stone,-112,275,15
14959,Stone,-112,274,16
14960,Stone,-112,274,17
14961,Stone,-112,273,19
14962,Stone,-112,272,21
14963,Stone,-112,271,23
14964,Stone,-112,270,25
14965,Stone,-112,269,26
14966,Stone,-112,269,27
14967,Stone,-112,268,28
14968,Stone,-112,267,29
14969,Stone,-112,267,30
14970,Stone,-112,266,31
14971,Stone,-112,265,32
14972,Stone,-112,264,33
14973,Stone,-112,263,34
14974,Stone,-112,262,35
14975,Stone,-112,263,35
14976,Stone,-112,261,36
14977,Stone,-112,262,36
14978,Stone,-112,260,37
14979,Stone,-112,261,37
14980,Stone,-112,259,38
14981,Stone,-112,260,38
14982,Stone,-112,258,39
14983,Stone,-112,259,39
14984,Stone,-112,257,40
14985,Stone,-112,258,40
14986,Stone,-112,256,41
14987,Stone,-112,257,41
14988,Stone,-112,255,42
14989,Stone,-112,253,43
14990,Stone,-112,254,43
14991,Stone,-112,252,44
14992,Stone,-112,253,44
14993,Stone,-112,251,45
14994,Stone,-112,252,45
14995,Stone,-112,249,46
14996,Stone,-112,250,46
14997,Stone,-112,248,47
14998,Stone,-112,249,47
14999,Stone,-112,247,48
15000,Stone,-112,248,48
15001,Stone,-112,245,49
15002,Stone,-112,246,49
15003,Stone,-112,243,50
15004,Stone,-112,244,50
15005,Stone,-112,245,50
15006,Stone,-112,242,51
15007,Stone,-112,243,51
15008,Stone,-112,242,52
15009,Stone,-112,204,67
15010,Stone,-112,205,67
15011,Stone,-112,200,68
15012,Stone,-112,201,68
15013,Stone,-112,202,68
15014,Stone,-112,203,68
15015,Stone,-112,204,68
15016,Stone,-112,205,68
15017,Stone,-112,196,69
15018,Stone,-112,197,69
15019,Stone,-112,198,69
15020,Stone,-112,199,69
15021,Stone,-112,200,69
15022,Stone,-112,201,69
15023,Stone,-112,194,70
15024,Stone,-112,195,70
15025,Stone,-112,196,70
15026,Stone,-112,197,70
15027,Stone,-112,166,74
15028,Stone,-112,167,74
15029,Stone,-112,160,75
15030,Stone,-112,161,75
15031,Stone,-112,162,75
15032,Stone,-112,163,75
15033,Stone,-112,164,75
15034,Stone,-112,165,75
15035,Stone,-112,166,75
15036,Stone,-112,167,75
15037,Stone,-112,88,69
15038,Stone,-112,89,69
15039,Stone,-112,90,69
15040,Stone,-112,91,69
15041,Stone,-112,90,70
15042,Stone,-112,91,70
15043,Stone,-112,92,70
15044,Stone,-112,93,70
15045,Stone,-112,94,70
15046,Stone,-112,95,70
15047,Stone,-112,94,71
15048,Stone,-112,95,71
15049,Stone,-112,96,71
15050,Stone,-112,97,71
15051,Stone,-112,98,71
15052,Stone,-112,99,71
15053,Stone,-112,100,71
15054,Stone,-112,99,72
15055,Stone,-112,100,72
15056,Stone,-112,101,72
15057,Stone,-112,102,72
15058,Stone,-112,103,72
15059,Stone,-112,104,72
15060,Stone,-112,105,72
15061,Stone,-112,106,72
15062,Stone,-112,104,73
15063,Stone,-112,105,73
15064,Stone,-112,106,73
15065,Stone,-112,107,73
15066,Stone,-112,108,73
15067,Stone,-112,109,73
15068,Stone,-112,110,73
15069,Stone,-112,111,73
15070,Stone,-112,112,73
15071,Stone,-112,110,74
15072,Stone,-112,111,74
15073,Stone,-112,112,74
15074,Stone,-112,113,74
15075,Stone,-112,114,74
15076,Stone,-112,115,74
15077,Stone,-112,116,74
15078,Stone,-112,117,74
15079,Stone,-112,118,74
15080,Stone,-112,119,74
15081,Stone,-112,120,74
15082,Stone,-112,121,74
15083,Stone,-112,118,75
15084,Stone,-112,119,75
15085,Stone,-112,120,75
15086,Stone,-112,121,75
15087,Stone,-112,122,75
15088,Stone,-112,131,75
15089,Stone,-112,132,75
15090,Stone,-112,133,75
15091,Stone,-112,134,75
15092,Stone,-112,135,75
15093,Stone,-112,136,75
15094,Stone,-112,137,75
15095,Stone,-112,138,75
15096,Stone,-112,139,75
15097,Stone,-112,131,76
15098,Stone,-112,132,76
15099,Stone,-112,133,76
15100,Stone,-112,134,76
15101,Stone,-112,135,76
15102,Stone,-112,136,76
15103,Stone,-112,137,76
15104,Stone,-112,138,76
15105,Stone,-112,139,76
15106,Stone,-112,23,33
15107,Stone,-112,23,34
15108,Stone,-112,24,34
15109,Stone,-112,24,35
15110,Stone,-112,25,35
15111,Stone,-112,25,36
15112,Stone,-112,26,36
15113,Stone,-112,26,37
15114,Stone,-112,27,37
15115,Stone,-112,27,38
15116,Stone,-112,38,46
15117,Stone,-112,38,47
15118,Stone,-112,39,47
15119,Stone,-112,39,48
15120,Stone,-112,40,48
15121,Stone,-112,41,49
15122,Stone,-112,42,49
15123,Stone,-112,42,50
15124,Stone,-112,60,59
15125,Stone,-112,61,59
15126,Stone,-112,61,60
15127,Stone,-112,62,60
15128,Stone,-112,63,60
15129,Stone,-112,63,61
15130,Stone,-112,64,61
15131,Stone,-112,65,61
15132,Stone,-112,65,62
15133,Stone,-111,278,6
15134,Stone,-111,278,7
15135,Stone,-111,277,10
15136,Stone,-111,276,13
15137,Stone,-111,275,15
15138,Stone,-111,275,16
15139,Stone,-111,274,18
15140,Stone,-111,273,20
15141,Stone,-111,272,22
15142,Stone,-111,272,23
15143,Stone,-111,271,24
15144,Stone,-111,270,26
15145,Stone,-111,269,27
15146,Stone,-111,269,28
15147,Stone,-111,268,29
15148,Stone,-111,267,30
15149,Stone,-111,266,31
15150,Stone,-111,265,32
15151,Stone,-111,266,32
15152,Stone,-111,265,33
15153,Stone,-111,264,34
15154,Stone,-111,263,35
15155,Stone,-111,262,36
15156,Stone,-111,261,37
15157,Stone,-111,260,38
15158,Stone,-111,259,39
15159,Stone,-111,258,40
15160,Stone,-111,256,41
15161,Stone,-111,257,41
15162,Stone,-111,255,42
15163,Stone,-111,256,42
15164,Stone,-111,254,43
15165,Stone,-111,255,43
15166,Stone,-111,253,44
15167,Stone,-111,254,44
15168,Stone,-111,251,45
15169,Stone,-111,252,45
15170,Stone,-111,250,46
15171,Stone,-111,251,46
15172,Stone,-111,249,47
15173,Stone,-111,250,47
15174,Stone,-111,247,48
15175,Stone,-111,248,48
15176,Stone,-111,246,49
15177,Stone,-111,247,49
15178,Stone,-111,244,50
15179,Stone,-111,245,50
15180,Stone,-111,244,51
15181,Stone,-111,201,68
15182,Stone,-111,202,68
15183,Stone,-111,203,68
15184,Stone,-111,204,68
15185,Stone,-111,197,69
15186,Stone,-111,198,69
15187,Stone,-111,199,69
15188,Stone,-111,200,69
15189,Stone,-111,201,69
15190,Stone,-111,202,69
15191,Stone,-111,194,70
15192,Stone,-111,195,70
15193,Stone,-111,196,70
15194,Stone,-111,197,70
15195,Stone,-111,198,70
15196,Stone,-111,194,71
15197,Stone,-111,158,75
15198,Stone,-111,159,75
15199,Stone,-111,160,75
15200,Stone,-111,161,75
15201,Stone,-111,162,75
15202,Stone,-111,163,75
15203,Stone,-111,164,75
15204,Stone,-111,165,75
15205,Stone,-111,166,75
15206,Stone,-111,158,76
15207,Stone,-111,159,76
15208,Stone,-111,160,76
15209,Stone,-111,161,76
15210,Stone,-111,162,76
15211,Stone,-111,100,72
15212,Stone,-111,101,72
15213,Stone,-111,102,72
15214,Stone,-111,103,72
15215,Stone,-111,104,72
15216,Stone,-111,102,73
15217,Stone,-111,103,73
15218,Stone,-111,104,73
15219,Stone,-111,105,73
15220,Stone,-111,106,73
15221,Stone,-111,107,73
15222,Stone,-111,108,73
15223,Stone,-111,109,73
15224,Stone,-111,110,73
15225,Stone,-111,108,74
15226,Stone,-111,109,74
15227,Stone,-111,110,74
15228,Stone,-111,111,74
15229,Stone,-111,112,74
15230,Stone,-111,113,74
15231,Stone,-111,114,74
15232,Stone,-111,115,74
15233,Stone,-111,116,74
15234,Stone,-111,117,74
15235,Stone,-111,118,74
15236,Stone,-111,119,74
15237,Stone,-111,115,75
15238,Stone,-111,116,75
15239,Stone,-111,117,75
15240,Stone,-111,118,75
15241,Stone,-111,119,75
15242,Stone,-111,132,75
15243,Stone,-111,132,76
15244,Stone,-111,133,76
15245,Stone,-111,134,76
15246,Stone,-111,135,76
15247,Stone,-111,136,76
15248,Stone,-111,137,76
15249,Stone,-111,138,76
15250,Stone,-111,139,76
15251,Stone,-111,140,76
15252,Stone,-111,141,76
15253,Stone,-111,87,69
15254,Stone,-111,88,69
15255,Stone,-111,89,69
15256,Stone,-111,90,69
15257,Stone,-111,89,70
15258,Stone,-111,90,70
15259,Stone,-111,91,70
15260,Stone,-111,92,70
15261,Stone,-111,93,70
15262,Stone,-111,94,70
15263,Stone,-111,93,71
15264,Stone,-111,94,71
15265,Stone,-111,95,71
15266,Stone,-111,24,35
15267,Stone,-111,25,36
15268,Stone,-111,26,37
15269,Stone,-111,27,38
15270,Stone,-111,37,46
15271,Stone,-111,37,47
15272,Stone,-111,38,47
15273,Stone,-111,39,48
15274,Stone,-111,40,48
15275,Stone,-111,40,49
15276,Stone,-111,41,49
15277,Stone,-111,60,59
15278,Stone,-111,60,60
15279,Stone,-111,61,60
15280,Stone,-111,62,60
15281,Stone,-111,62,61
15282,Stone,-111,63,61
15283,Stone,-111,64,61
15284,Stone,-111,65,61
15285,Stone,-111,64,62
15286,Stone,-111,65,62
15287,Stone,-110,279,3
15288,Stone,-110,278,8
15289,Stone,-110,278,9
15290,Stone,-110,277,12
15291,Stone,-110,276,14
15292,Stone,-110,276,15
15293,Stone,-110,275,17
15294,Stone,-110,274,19
15295,Stone,-110,273,21
15296,Stone,-110,273,22
15297,Stone,-110,272,23
15298,Stone,-110,271,25
15299,Stone,-110,270,26
15300,Stone,-110,270,27
15301,Stone,-110,269,28
15302,Stone,-110,268,29
15303,Stone,-110,268,30
15304,Stone,-110,267,31
15305,Stone,-110,266,32
15306,Stone,-110,265,33
15307,Stone,-110,264,34
15308,Stone,-110,263,35
15309,Stone,-110,264,35
15310,Stone,-110,262,36
15311,Stone,-110,263,36
15312,Stone,-110,261,37
15313,Stone,-110,262,37
15314,Stone,-110,260,38
15315,Stone,-110,261,38
15316,Stone,-110,259,39
15317,Stone,-110,260,39
15318,Stone,-110,258,40
15319,Stone,-110,259,40
15320,Stone,-110,257,41
15321,Stone,-110,258,41
15322,Stone,-110,256,42
15323,Stone,-110,257,42
15324,Stone,-110,255,43
15325,Stone,-110,253,44
15326,Stone,-110,254,44
15327,Stone,-110,252,45
15328,Stone,-110,253,45
15329,Stone,-110,251,46
15330,Stone,-110,252,46
15331,Stone,-110,249,47
15332,Stone,-110,250,47
15333,Stone,-110,248,48
15334,Stone,-110,249,48
15335,Stone,-110,246,49
15336,Stone,-110,247,49
15337,Stone,-110,248,49
15338,Stone,-110,245,50
15339,Stone,-110,246,50
15340,Stone,-110,245,51
15341,Stone,-110,202,68
15342,Stone,-110,203,68
15343,Stone,-110,204,68
15344,Stone,-110,199,69
15345,Stone,-110,200,69
15346,Stone,-110,201,69
15347,Stone,-110,202,69
15348,Stone,-110,203,69
15349,Stone,-110,194,70
15350,Stone,-110,195,70
15351,Stone,-110,196,70
15352,Stone,-110,197,70
15353,Stone,-110,198,70
15354,Stone,-110,199,70
15355,Stone,-110,200,70
15356,Stone,-110,194,71
15357,Stone,-110,195,71
15358,Stone,-110,196,71
15359,Stone,-110,160,75
15360,Stone,-110,161,75
15361,Stone,-110,162,75
15362,Stone,-110,163,75
15363,Stone,-110,164,75
15364,Stone,-110,165,75
15365,Stone,-110,166,75
15366,Stone,-110,156,76
15367,Stone,-110,157,76
15368,Stone,-110,158,76
15369,Stone,-110,159,76
15370,Stone,-110,160,76
15371,Stone,-110,161,76
15372,Stone,-110,162,76
15373,Stone,-110,163,76
15374,Stone,-110,164,76
15375,Stone,-110,165,76
15376,Stone,-110,133,76
15377,Stone,-110,134,76
15378,Stone,-110,135,76
15379,Stone,-110,136,76
15380,Stone,-110,137,76
15381,Stone,-110,138,76
15382,Stone,-110,139,76
15383,Stone,-110,140,76
15384,Stone,-110,141,76
15385,Stone,-110,142,76
15386,Stone,-110,143,76
15387,Stone,-110,144,76
15388,Stone,-110,145,76
15389,Stone,-110,146,76
15390,Stone,-110,147,76
15391,Stone,-110,148,76
15392,Stone,-110,140,77
15393,Stone,-110,141,77
15394,Stone,-110,142,77
15395,Stone,-110,143,77
15396,Stone,-110,144,77
15397,Stone,-110,145,77
15398,Stone,-110,146,77
15399,Stone,-110,147,77
15400,Stone,-110,103,73
15401,Stone,-110,104,73
15402,Stone,-110,105,73
15403,Stone,-110,106,73
15404,Stone,-110,107,73
15405,Stone,-110,108,73
15406,Stone,-110,109,73
15407,Stone,-110,106,74
15408,Stone,-110,107,74
15409,Stone,-110,108,74
15410,Stone,-110,109,74
15411,Stone,-110,110,74
15412,Stone,-110,111,74
15413,Stone,-110,112,74
15414,Stone,-110,113,74
15415,Stone,-110,114,74
15416,Stone,-110,115,74
15417,Stone,-110,116,74
15418,Stone,-110,113,75
15419,Stone,-110,114,75
15420,Stone,-110,115,75
15421,Stone,-110,116,75
15422,Stone,-110,117,75
15423,Stone,-110,86,69
15424,Stone,-110,87,69
15425,Stone,-110,88,69
15426,Stone,-110,87,70
15427,Stone,-110,88,70
15428,Stone,-110,89,70
15429,Stone,-110,90,70
15430,Stone,-110,91,70
15431,Stone,-110,92,70
15432,Stone,-110,93,70
15433,Stone,-110,91,71
15434,Stone,-110,92,71
15435,Stone,-110,93,71
15436,Stone,-110,8,4
15437,Stone,-110,8,5
15438,Stone,-110,9,9
15439,Stone,-110,9,10
15440,Stone,-110,24,35
15441,Stone,-110,24,36
15442,Stone,-110,25,36
15443,Stone,-110,25,37
15444,Stone,-110,26,37
15445,Stone,-110,26,38
15446,Stone,-110,27,38
15447,Stone,-110,27,39
15448,Stone,-110,37,47
15449,Stone,-110,38,47
15450,Stone,-110,38,48
15451,Stone,-110,39,48
15452,Stone,-110,39,49
15453,Stone,-110,40,49
15454,Stone,-110,60,60
15455,Stone,-110,61,60
15456,Stone,-110,61,61
15457,Stone,-110,62,61
15458,Stone,-110,63,61
15459,Stone,-110,64,61
15460,Stone,-110,64,62
15461,Stone,-110,65,62
15462,Stone,-109,279,6
15463,Stone,-109,278,10
15464,Stone,-109,277,13
15465,Stone,-109,277,14
15466,Stone,-109,276,16
15467,Stone,-109,275,18
15468,Stone,-109,274,20
15469,Stone,-109,274,21
15470,Stone,-109,273,22
15471,Stone,-109,273,23
15472,Stone,-109,272,24
15473,Stone,-109,271,26
15474,Stone,-109,270,27
15475,Stone,-109,270,28
15476,Stone,-109,269,29
15477,Stone,-109,268,30
15478,Stone,-109,267,31
15479,Stone,-109,266,32
15480,Stone,-109,267,32
15481,Stone,-109,266,33
15482,Stone,-109,265,34
15483,Stone,-109,264,35
15484,Stone,-109,263,36
15485,Stone,-109,262,37
15486,Stone,-109,261,38
15487,Stone,-109,260,39
15488,Stone,-109,259,40
15489,Stone,-109,258,41
15490,Stone,-109,256,42
15491,Stone,-109,257,42
15492,Stone,-109,255,43
15493,Stone,-109,256,43
15494,Stone,-109,254,44
15495,Stone,-109,255,44
15496,Stone,-109,253,45
15497,Stone,-109,254,45
15498,Stone,-109,251,46
15499,Stone,-109,252,46
15500,Stone,-109,250,47
15501,Stone,-109,251,47
15502,Stone,-109,248,48
15503,Stone,-109,249,48
15504,Stone,-109,250,48
15505,Stone,-109,247,49
15506,Stone,-109,248,49
15507,Stone,-109,247,50
15508,Stone,-109,203,68
15509,Stone,-109,200,69
15510,Stone,-109,201,69
15511,Stone,-109,202,69
15512,Stone,-109,203,69
15513,Stone,-109,196,70
15514,Stone,-109,197,70
15515,Stone,-109,198,70
15516,Stone,-109,199,70
15517,Stone,-109,200,70
15518,Stone,-109,201,70
15519,Stone,-109,194,71
15520,Stone,-109,195,71
15521,Stone,-109,196,71
15522,Stone,-109,197,71
15523,Stone,-109,164,75
15524,Stone,-109,165,75
15525,Stone,-109,166,75
15526,Stone,-109,133,76
15527,Stone,-109,134,76
15528,Stone,-109,135,76
15529,Stone,-109,136,76
15530,Stone,-109,137,76
15531,Stone,-109,138,76
15532,Stone,-109,139,76
15533,Stone,-109,140,76
15534,Stone,-109,141,76
15535,Stone,-109,142,76
15536,Stone,-109,143,76
15537,Stone,-109,144,76
15538,Stone,-109,145,76
15539,Stone,-109,146,76
15540,Stone,-109,147,76
15541,Stone,-109,148,76
15542,Stone,-109,149,76
15543,Stone,-109,150,76
15544,Stone,-109,151,76
15545,Stone,-109,152,76
15546,Stone,-109,153,76
15547,Stone,-109,154,76
15548,Stone,-109,155,76
15549,Stone,-109,156,76
15550,Stone,-109,157,76
15551,Stone,-109,158,76
15552,Stone,-109,159,76
15553,Stone,-109,160,76
15554,Stone,-109,161,76
15555,Stone,-109,162,76
15556,Stone,-109,163,76
15557,Stone,-109,164,76
15558,Stone,-109,165,76
15559,Stone,-109,166,76
15560,Stone,-109,133,77
15561,Stone,-109,134,77
15562,Stone,-109,135,77
15563,Stone,-109,136,77
15564,Stone,-109,137,77
15565,Stone,-109,138,77
15566,Stone,-109,139,77
15567,Stone,-109,140,77
15568,Stone,-109,141,77
15569,Stone,-109,142,77
15570,Stone,-109,143,77
15571,Stone,-109,144,77
15572,Stone,-109,145,77
15573,Stone,-109,146,77
15574,Stone,-109,147,77
15575,Stone,-109,148,77
15576,Stone,-109,149,77
15577,Stone,-109,150,77
15578,Stone,-109,151,77
15579,Stone,-109,152,77
15580,Stone,-109,153,77
15581,Stone,-109,154,77
15582,Stone,-109,155,77
15583,Stone,-109,104,73
15584,Stone,-109,105,73
15585,Stone,-109,106,73
15586,Stone,-109,107,73
15587,Stone,-109,105,74
15588,Stone,-109,106,74
15589,Stone,-109,107,74
15590,Stone,-109,108,74
15591,Stone,-109,109,74
15592,Stone,-109,110,74
15593,Stone,-109,111,74
15594,Stone,-109,112,74
15595,Stone,-109,113,74
15596,Stone,-109,114,74
15597,Stone,-109,111,75
15598,Stone,-109,112,75
15599,Stone,-109,113,75
15600,Stone,-109,114,75
15601,Stone,-109,115,75
15602,Stone,-109,85,69
15603,Stone,-109,86,69
15604,Stone,-109,87,69
15605,Stone,-109,86,70
15606,Stone,-109,87,70
15607,Stone,-109,88,70
15608,Stone,-109,89,70
15609,Stone,-109,90,70
15610,Stone,-109,91,70
15611,Stone,-109,90,71
15612,Stone,-109,91,71
15613,Stone,-109,8,7
15614,Stone,-109,8,8
15615,Stone,-109,9,11
15616,Stone,-109,9,12
15617,Stone,-109,10,14
15618,Stone,-109,10,15
15619,Stone,-109,36,46
15620,Stone,-109,36,47
15621,Stone,-109,37,47
15622,Stone,-109,37,48
15623,Stone,-109,38,48
15624,Stone,-109,39,48
15625,Stone,-109,39,49
15626,Stone,-109,40,49
15627,Stone,-109,40,50
15628,Stone,-109,24,36
15629,Stone,-109,25,37
15630,Stone,-109,26,38
15631,Stone,-109,27,39
15632,Stone,-109,28,40
15633,Stone,-109,61,60
15634,Stone,-109,61,61
15635,Stone,-109,62,61
15636,Stone,-109,63,61
15637,Stone,-109,63,62
15638,Stone,-109,64,62
15639,Stone,-109,65,62
15640,Stone,-109,65,63
15641,Stone,-108,280,3
15642,Stone,-108,279,8
15643,Stone,-108,279,9
15644,Stone,-108,278,11
15645,Stone,-108,278,12
15646,Stone,-108,277,15
15647,Stone,-108,276,17
15648,Stone,-108,275,19
15649,Stone,-108,275,20
15650,Stone,-108,274,21
15651,Stone,-108,274,22
15652,Stone,-108,273,23
15653,Stone,-108,272,25
15654,Stone,-108,271,26
15655,Stone,-108,271,27
15656,Stone,-108,270,28
15657,Stone,-108,269,29
15658,Stone,-108,269,30
15659,Stone,-108,268,31
15660,Stone,-108,267,32
15661,Stone,-108,266,33
15662,Stone,-108,265,34
15663,Stone,-108,264,35
15664,Stone,-108,265,35
15665,Stone,-108,263,36
15666,Stone,-108,264,36
15667,Stone,-108,262,37
15668,Stone,-108,263,37
15669,Stone,-108,261,38
15670,Stone,-108,262,38
15671,Stone,-108,260,39
15672,Stone,-108,261,39
15673,Stone,-108,259,40
15674,Stone,-108,260,40
15675,Stone,-108,258,41
15676,Stone,-108,259,41
15677,Stone,-108,257,42
15678,Stone,-108,258,42
15679,Stone,-108,256,43
15680,Stone,-108,254,44
15681,Stone,-108,255,44
15682,Stone,-108,253,45
15683,Stone,-108,254,45
15684,Stone,-108,252,46
15685,Stone,-108,253,46
15686,Stone,-108,250,47
15687,Stone,-108,251,47
15688,Stone,-108,249,48
15689,Stone,-108,250,48
15690,Stone,-108,248,49
15691,Stone,-108,249,49
15692,Stone,-108,201,69
15693,Stone,-108,202,69
15694,Stone,-108,203,69
15695,Stone,-108,197,70
15696,Stone,-108,198,70
15697,Stone,-108,199,70
15698,Stone,-108,200,70
15699,Stone,-108,201,70
15700,Stone,-108,202,70
15701,Stone,-108,194,71
15702,Stone,-108,195,71
15703,Stone,-108,196,71
15704,Stone,-108,197,71
15705,Stone,-108,198,71
15706,Stone,-108,194,72
15707,Stone,-108,166,75
15708,Stone,-108,134,76
15709,Stone,-108,135,76
15710,Stone,-108,136,76
15711,Stone,-108,137,76
15712,Stone,-108,138,76
15713,Stone,-108,134,76
15714,Stone,-108,135,76
15715,Stone,-108,136,76
15716,Stone,-108,137,76
15717,Stone,-108,138,76
15718,Stone,-108,139,76
15719,Stone,-108,140,76
15720,Stone,-108,141,76
15721,Stone,-108,142,76
15722,Stone,-108,143,76
15723,Stone,-108,144,76
15724,Stone,-108,145,76
15725,Stone,-108,146,76
15726,Stone,-108,147,76
15727,Stone,-108,148,76
15728,Stone,-108,134,76
15729,Stone,-108,135,76
15730,Stone,-108,136,76
15731,Stone,-108,137,76
15732,Stone,-108,138,76
15733,Stone,-108,139,76
15734,Stone,-108,140,76
15735,Stone,-108,141,76
15736,Stone,-108,142,76
15737,Stone,-108,143,76
15738,Stone,-108,144,76
15739,Stone,-108,145,76
15740,Stone,-108,146,76
15741,Stone,-108,147,76
15742,Stone,-108,148,76
15743,Stone,-108,149,76
15744,Stone,-108,150,76
15745,Stone,-108,151,76
15746,Stone,-108,152,76
15747,Stone,-108,153,76
15748,Stone,-108,154,76
15749,Stone,-108,155,76
15750,Stone,-108,156,76
15751,Stone,-108,157,76
15752,Stone,-108,158,76
15753,Stone,-108,159,76
15754,Stone,-108,160,76
15755,Stone,-108,161,76
15756,Stone,-108,162,76
15757,Stone,-108,163,76
15758,Stone,-108,164,76
15759,Stone,-108,165,76
15760,Stone,-108,166,76
15761,Stone,-108,134,77
15762,Stone,-108,135,77
15763,Stone,-108,136,77
15764,Stone,-108,137,77
15765,Stone,-108,138,77
15766,Stone,-108,139,77
15767,Stone,-108,140,77
15768,Stone,-108,141,77
15769,Stone,-108,142,77
15770,Stone,-108,143,77
15771,Stone,-108,144,77
15772,Stone,-108,145,77
15773,Stone,-108,146,77
15774,Stone,-108,147,77
15775,Stone,-108,148,77
15776,Stone,-108,149,77
15777,Stone,-108,150,77
15778,Stone,-108,151,77
15779,Stone,-108,152,77
15780,Stone,-108,153,77
15781,Stone,-108,154,77
15782,Stone,-108,155,77
15783,Stone,-108,156,77
15784,Stone,-108,157,77
15785,Stone,-108,158,77
15786,Stone,-108,159,77
15787,Stone,-108,105,73
15788,Stone,-108,105,74
15789,Stone,-108,106,74
15790,Stone,-108,107,74
15791,Stone,-108,108,74
15792,Stone,-108,109,74
15793,Stone,-108,110,74
15794,Stone,-108,111,74
15795,Stone,-108,112,74
15796,Stone,-108,109,75
15797,Stone,-108,110,75
15798,Stone,-108,111,75
15799,Stone,-108,112,75
15800,Stone,-108,113,75
15801,Stone,-108,114,75
15802,Stone,-108,84,69
15803,Stone,-108,85,69
15804,Stone,-108,86,69
15805,Stone,-108,85,70
15806,Stone,-108,86,70
15807,Stone,-108,87,70
15808,Stone,-108,88,70
15809,Stone,-108,89,70
15810,Stone,-108,90,70
15811,Stone,-108,89,71
15812,Stone,-108,90,71
15813,Stone,-108,7,4
15814,Stone,-108,8,9
15815,Stone,-108,8,10
15816,Stone,-108,9,13
15817,Stone,-108,10,15
15818,Stone,-108,10,16
15819,Stone,-108,11,18
15820,Stone,-108,36,47
15821,Stone,-108,37,47
15822,Stone,-108,37,48
15823,Stone,-108,38,48
15824,Stone,-108,38,49
15825,Stone,-108,39,49
15826,Stone,-108,24,36
15827,Stone,-108,24,37
15828,Stone,-108,25,37
15829,Stone,-108,25,38
15830,Stone,-108,26,38
15831,Stone,-108,26,39
15832,Stone,-108,27,39
15833,Stone,-108,27,40
15834,Stone,-108,28,40
15835,Stone,-108,28,41
15836,Stone,-108,61,61
15837,Stone,-108,62,61
15838,Stone,-108,62,62
15839,Stone,-108,63,62
15840,Stone,-108,64,62
15841,Stone,-108,65,62
15842,Stone,-108,64,63
15843,Stone,-108,65,63
15844,Stone,-107,280,6
15845,Stone,-107,279,10
15846,Stone,-107,278,13
15847,Stone,-107,277,16
15848,Stone,-107,276,18
15849,Stone,-107,276,19
15850,Stone,-107,275,20
15851,Stone,-107,275,21
15852,Stone,-107,274,22
15853,Stone,-107,273,24
15854,Stone,-107,272,26
15855,Stone,-107,271,27
15856,Stone,-107,270,28
15857,Stone,-107,271,28
15858,Stone,-107,270,29
15859,Stone,-107,269,30
15860,Stone,-107,268,31
15861,Stone,-107,267,32
15862,Stone,-107,268,32
15863,Stone,-107,267,33
15864,Stone,-107,266,34
15865,Stone,-107,265,35
15866,Stone,-107,264,36
15867,Stone,-107,263,37
15868,Stone,-107,262,38
15869,Stone,-107,261,39
15870,Stone,-107,260,40
15871,Stone,-107,259,41
15872,Stone,-107,257,42
15873,Stone,-107,258,42
15874,Stone,-107,256,43
15875,Stone,-107,257,43
15876,Stone,-107,255,44
15877,Stone,-107,256,44
15878,Stone,-107,254,45
15879,Stone,-107,255,45
15880,Stone,-107,252,46
15881,Stone,-107,253,46
15882,Stone,-107,251,47
15883,Stone,-107,252,47
15884,Stone,-107,250,48
15885,Stone,-107,251,48
15886,Stone,-107,202,69
15887,Stone,-107,203,69
15888,Stone,-107,198,70
15889,Stone,-107,199,70
15890,Stone,-107,200,70
15891,Stone,-107,201,70
15892,Stone,-107,202,70
15893,Stone,-107,203,70
15894,Stone,-107,194,71
15895,Stone,-107,195,71
15896,Stone,-107,196,71
15897,Stone,-107,197,71
15898,Stone,-107,198,71
15899,Stone,-107,199,71
15900,Stone,-107,194,72
15901,Stone,-107,195,72
15902,Stone,-107,156,76
15903,Stone,-107,157,76
15904,Stone,-107,158,76
15905,Stone,-107,159,76
15906,Stone,-107,160,76
15907,Stone,-107,161,76
15908,Stone,-107,162,76
15909,Stone,-107,163,76
15910,Stone,-107,164,76
15911,Stone,-107,165,76
15912,Stone,-107,166,76
15913,Stone,-107,135,77
15914,Stone,-107,136,77
15915,Stone,-107,137,77
15916,Stone,-107,138,77
15917,Stone,-107,139,77
